token,label
associated,I
with,I
propranolol,B
toxicity,I
:,O
a,O
case,O
report,O
.,O
An,O
elderly,O
woman,O
developed,O
an,O
Alzheimer,B
-,I
like,I
subacute,I
dementia,I
as,O
a,O
result,O
of,O
propranolol,B
toxicity,I
.,O
Analysis,O
of,O
the,O
manifestations,O
showed,O
that,O
severe,B
impairment,I
of,I
memory,I
accounted,O
for,O
virtually,O
all,O
of,O
the,O
abnormalities,O
.,O
There,O
is,O
evidence,O
that,O
cerebral,O
reactions,O
to,O
drug,O
toxicity,O
can,O
exhibit,O
patterns,O
that,O
suggest,O
highly,O
selective,O
involvement,O
of,O
functional,O
subdivisions,O
of,O
the,O
brain,O
.,O
Cefotetan,B
-,I
induced,I
immune,I
hemolytic,I
anemia,I
.,O
Immune,O
hemolytic,B
anemia,I
due,O
to,O
a,O
drug,O
-,O
adsorption,O
mechanism,O
has,O
been,O
described,O
primarily,O
in,O
patients,O
receiving,O
penicillins,B
and,O
first,O
-,O
generation,O
cephalosporins,B
.,O
We,O
describe,O
a,O
patient,O
who,O
developed,O
anemia,B
while,O
receiving,O
intravenous,O
cefotetan,B
.,O
Cefotetan,B
-,O
dependent,O
antibodies,O
were,O
detected,O
in,O
the,O
patient,O
',O
s,O
serum,O
and,O
in,O
an,O
eluate,O
prepared,O
from,O
his,O
red,O
blood,O
cells,O
.,O
The,O
eluate,O
also,O
reacted,O
weakly,O
with,O
red,B
blood,I
cells,I
in,O
the,O
absence,O
of,O
cefotetan,O
",",O
suggesting,O
the,O
concomitant,O
formation,O
of,O
warm,O
-,O
reactive,O
autoantibodies,O
.,O
These,O
observations,O
",",O
in,O
conjunction,O
with,O
clinical,O
and,O
laboratory,O
evidence,O
of,O
extravascular,O
hemolysis,B
",",O
are,O
consistent,O
with,O
drug,O
-,O
induced,O
hemolytic,B
anemia,I
",",O
possibly,O
involving,O
both,O
drug,O
-,O
adsorption,O
and,O
autoantibody,O
formation,O
mechanisms,O
.,O
This,O
case,O
emphasizes,O
the,O
need,O
for,O
increased,O
awareness,O
of,O
hemolytic,B
reactions,O
to,O
all,O
cephalosporins,O
.,O
Use,O
of,O
dexamethasone,O
with,O
mesna,O
for,O
the,O
prevention,O
of,O
ifosfamide,B
-,I
induced,I
hemorrhagic,I
cystitis,I
.,O
AIM,O
:,O
Hemorrhagic,B
cystitis,I
(,O
HC,B
),O
is,O
a,O
limiting,O
side,O
-,O
effect,O
of,O
chemotherapy,O
with,O
ifosfamide,B
(,O
IFS,B
),O
.,O
In,O
the,O
study,O
presented,O
here,O
",",O
we,O
investigated,O
the,O
use,O
of,O
dexamethasone,B
in,O
combination,O
with,O
mesna,B
for,O
the,O
prevention,O
of,O
IFS,B
-,I
induced,I
HC,I
.,O
METHODS,O
:,O
Male,O
Wistar,O
rats,O
(,O
150,O
-,O
200,O
g,O
;,O
6,O
rats,O
per,O
group,O
),O
were,O
treated,O
with,O
saline,O
or,O
mesna,B
5,O
min,O
(,O
i,O
.,O
p,O
.,O
),O
before,O
and,O
2,O
and,O
6,O
h,O
after,O
(,O
v,O
.,O
o,O
.,O
),O
administration,O
of,O
IFS,B
.,O
One,O
",",O
two,O
or,O
three,O
doses,O
of,O
mesna,B
were,O
replaced,O
with,O
dexamethasone,O
alone,O
or,O
with,O
dexamethasone,O
plus,O
mesna,B
.,O
Cystitis,B
was,O
evaluated,O
24,O
h,O
after,O
its,O
induction,O
by,O
the,O
changes,O
in,O
bladder,O
wet,O
weight,O
and,O
by,O
macroscopic,O
and,O
microscopic,O
analysis,O
.,O
RESULTS,O
:,O
The,O
replacement,O
of,O
the,O
last,O
dose,O
or,O
the,O
last,O
two,O
doses,O
of,O
mesna,B
with,O
dexamethasone,O
reduced,O
the,O
increase,O
in,O
bladder,O
wet,O
weight,O
induced,O
by,O
IFS,O
by,O
84,O
.,O
79,O
%,O
and,O
89,O
.,O
13,O
%,O
",",O
respectively,O
.,O
In,O
addition,O
",",O
it,O
almost,O
abolished,O
the,O
macroscopic,O
and,O
microscopic,O
alterations,O
induced,O
by,O
IFS,B
.,O
Moreover,O
",",O
the,O
addition,O
of,O
dexamethasone,O
to,O
the,O
last,O
two,O
doses,O
of,O
mesna,O
was,O
more,O
efficient,O
than,O
three,O
doses,O
of,O
mesna,O
alone,O
when,O
evaluated,O
microscopically,O
.,O
CONCLUSION,O
:,O
Dexamethasone,O
in,O
combination,O
with,O
mesna,O
was,O
efficient,O
in,O
blocking,O
IFS,B
-,I
induced,I
HC,I
.,O
However,O
",",O
the,O
replacement,O
of,O
last,O
two,O
doses,O
of,O
mesna,B
with,O
saline,O
or,O
all,O
of,O
the,O
mesna,B
doses,O
with,O
dexamethasone,B
did,O
not,O
prevent,O
HC,B
.,O
All,O
-,O
trans,O
-,O
retinoic,O
acid,O
-,O
induced,O
erythema,B
nodosum,I
in,O
patients,O
with,O
acute,O
promyelocytic,O
leukemia,O
.,O
Erythema,B
nodosum,I
associated,O
with,O
all,O
-,O
trans,O
-,O
retinoic,O
acid,O
(,O
ATRA,B
),O
for,O
acute,O
promyelocytic,O
leukemia,O
(,O
APL,B
),O
is,O
very,O
rare,O
.,O
We,O
describe,O
four,O
patients,O
with,O
classic,O
APL,B
who,O
developed,O
erythema,B
nodosum,I
during,O
ATRA,O
therapy,O
.,O
Fever,O
and,O
subsequent,O
multiple,O
painful,O
erythematous,O
nodules,O
over,O
extremities,O
developed,O
on,O
D11,O
",",O
D16,O
",",O
D17,O
",",O
and,O
D19,O
",",O
respectively,O
",",O
after,O
ATRA,O
therapy,O
.,O
The,O
skin,O
biopsy,O
taken,O
from,O
each,O
patient,O
was,O
consistent,O
with,O
erythema,B
nodosum,I
.,O
All,O
patients,O
received,O
short,O
course,O
of,O
steroids,B
.,O
Fever,B
subsided,O
rapidly,O
and,O
the,O
skin,O
lesions,O
regressed,O
completely,O
.,O
All,O
patients,O
achieved,O
complete,O
remission,O
without,O
withdrawal,O
of,O
ATRA,B
.,O
ATRA,B
seemed,O
to,O
be,O
the,O
most,O
possible,O
etiology,O
of,O
erythema,B
nodosum,I
in,O
our,O
patients,O
.,O
Short,O
-,O
term,O
use,O
of,O
steroid,B
is,O
very,O
effective,O
in,O
ATRA,B
-,O
induced,O
erythema,B
nodosum,I
.,O
Effect,O
of,O
some,O
convulsants,O
on,O
the,O
protective,O
activity,O
of,O
loreclezole,O
and,O
its,O
combinations,O
with,O
valproate,B
or,O
clonazepam,B
in,O
amygdala,O
-,O
kindled,O
rats,O
.,O
Loreclezole,O
(,O
5,O
mg,O
/,O
kg,O
),O
exerted,O
a,O
significant,O
protective,O
action,O
in,O
amygdala,O
-,O
kindled,O
rats,O
",",O
reducing,O
both,O
seizure,B
and,O
afterdischarge,B
durations,O
.,O
The,O
combinations,O
of,O
loreclezole,O
(,O
2,O
.,O
5,O
mg,O
/,O
kg,O
),O
with,O
valproate,B
",",O
clonazepam,B
",",O
or,O
carbamazepine,B
(,O
applied,O
at,O
their,O
subprotective,O
doses,O
),O
also,O
exhibited,O
antiseizure,O
effect,O
in,O
this,O
test,O
.,O
However,O
",",O
only,O
two,O
first,O
combinations,O
occurred,O
to,O
be,O
of,O
pharmacodynamic,O
nature,O
.,O
Among,O
several,O
chemoconvulsants,O
",",O
bicuculline,B
",",O
N,B
-,I
methyl,I
-,I
D,I
-,I
aspartic,I
acid,I
and,O
BAY,B
k,I
-,I
8644,I
(,O
the,O
opener,O
of,O
L,B
-,I
type,I
calcium,I
channels,I
),O
reversed,O
the,O
protective,O
activity,O
of,O
loreclezole,B
alone,O
and,O
its,O
combination,O
with,O
valproate,B
.,O
On,O
the,O
other,O
hand,O
",",O
bicuculline,B
",",O
aminophylline,B
and,O
BAY,B
k,I
-,I
8644,I
inhibited,O
the,O
anticonvulsive,O
action,O
of,O
loreclezole,O
combined,O
with,O
clonazepam,O
.,O
The,O
results,O
support,O
the,O
hypothesis,O
that,O
the,O
protective,O
activity,O
of,O
loreclezole,O
and,O
its,O
combinations,O
with,O
other,O
antiepileptics,O
may,O
involve,O
potentiation,O
of,O
GABAergic,O
neurotransmission,O
and,O
blockade,O
of,O
L,B
-,I
type,I
of,I
calcium,I
channels,I
.,O
Mitochondrial,B
DNA,I
and,O
its,O
respiratory,O
chain,O
products,O
are,O
defective,O
in,O
doxorubicin,B
nephrosis,O
.,O
BACKGROUND,O
:,O
Doxorubicin,B
induces,O
a,O
self,O
-,O
perpetuating,O
nephropathy,O
characterized,O
by,O
early,O
glomerular,O
and,O
late,O
-,O
onset,O
tubular,O
lesions,O
in,O
rats,O
.,O
We,O
investigated,O
the,O
potential,O
role,O
of,O
mitochondrial,B
injury,O
in,O
the,O
onset,O
of,O
these,O
lesions,O
.,O
METHODS,O
:,O
Rats,O
were,O
treated,O
with,O
intravenous,O
doxorubicin,B
(,O
1,O
mg,O
kg,O
(,O
-,O
1,O
),O
week,O
(,O
-,O
1,O
),O
for,O
7,O
weeks,O
and,O
were,O
sacrificed,O
either,O
1,O
week,O
(,O
',O
short,O
-,O
term,O
',O
),O
or,O
30,O
weeks,O
(,O
',O
long,O
-,O
term,O
',O
),O
following,O
the,O
last,O
dose,O
.,O
Additional,O
rats,O
received,O
a,O
single,O
dose,O
either,O
6,O
days,O
or,O
2,O
h,O
prior,O
to,O
euthanasia,O
.,O
All,O
rats,O
were,O
killed,O
at,O
48,O
weeks,O
of,O
age,O
.,O
Glomerular,B
and,O
tubular,B
injury,I
was,O
monitored,O
and,O
correlated,O
to,O
the,O
activity,O
or,O
expression,O
of,O
respiratory,O
chain,O
components,O
.,O
Finally,O
",",O
we,O
quantified,O
both,O
nuclear,O
and,O
mitochondrial,B
DNA,I
(,O
mtDNA,B
),O
as,O
well,O
as,O
superoxide,O
production,O
and,O
the,O
4834,O
base,O
pair,O
',O
common,O
',O
mtDNA,B
deletion,I
.,O
RESULTS,O
:,O
The,O
',O
long,O
-,O
term,O
',O
group,O
had,O
significant,O
glomerular,B
and,O
tubular,B
lesions,I
",",O
depressed,O
activities,O
of,O
mtDNA,B
-,O
encoded,O
NADH,O
dehydrogenase,O
and,O
cytochrome,O
-,O
c,O
oxidase,O
(,O
COX,B
),O
and,O
increased,O
citrate,O
synthase,O
activity,O
.,O
In,O
addition,O
",",O
expression,O
of,O
the,O
mtDNA,B
-,I
encoded,I
COX,B
subunit,I
I,I
was,O
reduced,O
and,O
mtDNA,B
levels,I
were,O
decreased,O
.,O
In,O
',O
short,O
-,O
term,O
',O
rats,O
",",O
there,O
were,O
fewer,O
tubular,B
lesions,I
",",O
but,O
similar,O
numbers,O
of,O
glomerular,B
lesions,I
activity,O
.,O
Among,O
all,O
animals,O
",",O
glomerular,B
and,O
tubular,B
injury,I
were,O
inversely,O
correlated,O
with,O
mtDNA,B
levels,I
",",O
mtDNA,B
-,I
encoded,I
respiratory,I
chain,I
activities,I
and,O
with,O
the,O
expression,O
of,O
the,O
mtDNA,B
-,I
encoded,I
respiratory,I
chain,I
subunit,I
COX,B
-,I
I,I
.,O
Injury,B
was,O
positively,O
correlated,O
with,O
superoxide,B
production,O
and,O
the,O
activities,O
of,O
nucleus,O
-,O
encoded,O
mitochondrial,B
or,O
cytoplasmic,B
enzymes,O
.,O
Kidneys,O
from,O
the,O
',O
long,O
-,O
term,O
',O
group,O
showed,O
more,O
mtDNA,B
deletions,O
than,O
in,O
',O
short,O
-,O
term,O
',O
animals,O
and,O
these,O
were,O
not,O
observed,O
in,O
the,O
other,O
groups,O
.,O
CONCLUSIONS,O
:,O
These,O
results,O
suggest,O
an,O
important,O
role,O
for,O
quantitative,O
and,O
qualitative,O
mtDNA,B
alterations,O
through,O
the,O
reduction,O
of,O
mtDNA,B
-,O
encoded,O
respiratory,O
chain,O
function,O
and,O
induction,O
of,O
superoxide,B
in,O
doxorubicin,B
-,O
induced,O
renal,B
lesions,O
.,O
A,O
randomized,O
",",O
placebo,O
-,O
controlled,O
",",O
crossover,O
study,O
of,O
ephedrine,O
for,O
SSRI,B
-,I
induced,I
female,O
sexual,O
dysfunction,B
.,O
The,O
objective,O
of,O
this,O
study,O
was,O
to,O
determine,O
whether,O
ephedrine,O
",",O
an,O
alpha,O
-,O
and,O
beta,O
-,O
adrenergic,O
agonist,O
previously,O
shown,O
to,O
enhance,O
genital,O
blood,O
flow,O
in,O
women,O
",",O
has,O
beneficial,O
effects,O
in,O
reversing,O
antidepressant,O
-,O
induced,I
sexual,O
dysfunction,B
.,O
Nineteen,O
sexually,O
dysfunctional,O
women,O
receiving,O
either,O
fluoxetine,B
",",O
sertraline,B
",",O
or,O
paroxetine,B
participated,O
in,O
an,O
eight,O
-,O
week,O
",",O
double,O
-,O
blind,O
",",O
placebo,O
-,O
controlled,O
",",O
cross,O
-,O
over,O
study,O
of,O
the,O
effects,O
of,O
ephedrine,O
(,O
50,O
mg,O
),O
on,O
self,O
-,O
report,O
measures,O
of,O
sexual,O
desire,B
",",O
arousal,B
",",O
orgasm,B
",",O
and,O
sexual,O
satisfaction,B
.,O
Although,O
there,O
were,O
significant,O
improvements,O
relative,O
to,O
baseline,O
in,O
sexual,B
desire,I
and,O
orgasm,B
intensity,I
/,O
pleasure,O
on,O
50,O
mg,O
ephedrine,B
1,O
-,O
hr,O
prior,O
to,O
sexual,O
activity,O
",",O
significant,O
improvements,O
in,O
these,O
measures,O
",",O
as,O
well,O
as,O
in,O
sexual,B
arousal,I
and,O
orgasmic,B
ability,I
also,O
were,O
noted,O
with,O
placebo,B
.,O
These,O
findings,O
highlight,O
the,O
importance,O
of,O
conducting,O
placebo,B
-,I
controlled,I
trials,I
for,O
this,O
condition,O
.,O
Does,O
hormone,O
therapy,O
for,O
the,O
treatment,O
of,O
breast,B
cancer,I
have,O
a,O
detrimental,O
effect,O
on,O
memory,O
and,O
cognition,O
?,O
A,O
pilot,O
study,O
.,O
This,O
pilot,O
study,O
examines,O
whether,O
hormone,O
therapy,O
for,O
breast,B
cancer,I
affects,O
cognition,O
.,O
Patients,O
participating,O
in,O
a,O
randomised,O
trial,O
of,O
anastrozole,O
",",O
tamoxifen,O
alone,O
or,O
combined,O
(,O
ATAC,O
),O
(,O
n,O
=,O
94,O
),O
and,O
a,O
group,O
of,O
women,O
without,O
breast,B
cancer,I
(,O
n,O
=,O
35,O
),O
completed,O
a,O
battery,O
of,O
neuropsychological,O
measures,O
.,O
Compared,O
with,O
the,O
control,O
group,O
",",O
the,O
patients,O
were,O
impaired,O
on,O
a,O
processing,O
speed,O
task,O
(,O
p,O
=,O
0,O
.,O
032,O
),O
and,O
on,O
a,O
measure,O
of,O
immediate,O
verbal,O
memory,O
(,O
p,O
=,O
0,O
.,O
026,O
),O
after,O
controlling,O
for,O
the,O
use,O
of,O
hormone,O
replacement,O
therapy,O
in,O
both,O
groups,O
.,O
Patient,O
group,O
performance,O
was,O
not,O
significantly,O
related,O
to,O
length,O
of,O
treatment,O
or,O
measures,O
of,O
psychological,O
morbidity,O
.,O
The,O
results,O
showed,O
specific,O
impairments,O
in,O
processing,O
speed,O
and,O
verbal,O
memory,O
in,O
women,O
receiving,O
hormonal,O
therapy,O
for,O
the,O
treatment,O
of,O
breast,B
cancer,I
.,O
Verbal,O
memory,O
may,O
be,O
especially,O
sensitive,O
to,O
changes,O
in,O
oestrogen,O
levels,O
",",O
a,O
finding,O
commonly,O
reported,O
in,O
studies,O
of,O
hormone,O
replacement,O
therapy,O
in,O
healthy,O
women,O
.,O
In,O
view,O
of,O
the,O
increased,O
use,O
of,O
hormone,O
therapies,O
in,O
an,O
adjuvant,O
and,O
preventative,O
setting,O
their,O
impact,O
on,O
cognitive,O
functioning,O
should,O
be,O
investigated,O
more,O
thoroughly,O
.,O
Expression,O
of,O
p300,O
protects,O
cardiac,B
myocytes,I
from,O
apoptosis,B
in,O
vivo,O
.,O
Doxorubicin,B
is,O
an,O
anti,O
-,O
tumor,O
agent,O
that,O
represses,O
cardiac,B
-,I
specific,I
gene,I
expression,I
and,O
induces,O
myocardial,B
cell,I
apoptosis,B
.,O
Doxorubicin,B
depletes,O
cardiac,O
p300,O
",",O
a,O
transcriptional,O
coactivator,O
that,O
is,O
required,O
for,O
the,O
maintenance,O
of,O
the,O
differentiated,O
phenotype,O
of,O
cardiac,O
myocytes,O
.,O
However,O
",",O
the,O
role,O
of,O
p300,O
in,O
protection,O
against,O
doxorubicin,B
-,I
induced,I
apoptosis,I
is,O
unknown,O
.,O
Transgenic,O
mice,O
overexpressing,O
p300,O
in,O
the,O
heart,O
and,O
wild,O
-,O
type,O
mice,O
were,O
subjected,O
to,O
doxorubicin,B
treatment,O
.,O
Compared,O
with,O
wild,B
-,I
type,I
mice,O
",",O
transgenic,B
mice,O
exhibited,O
higher,O
survival,O
rate,O
as,O
well,O
as,O
more,O
preserved,O
left,O
ventricular,O
function,O
and,O
cardiac,O
expression,O
of,O
alpha,B
-,I
sarcomeric,I
actin,I
.,O
Doxorubicin,B
induced,O
myocardial,B
cell,I
apoptosis,I
in,O
wild,B
-,I
type,I
mice,O
but,O
not,O
in,O
transgenic,B
mice,O
.,O
Expression,O
of,O
p300,O
increased,O
the,O
cardiac,O
level,O
of,O
bcl,B
-,I
2,I
and,O
mdm,B
-,I
2,I
",",O
but,O
not,O
that,O
of,O
p53,B
or,O
other,O
members,O
of,O
the,O
bcl,B
-,I
2,I
family,I
.,O
These,O
findings,O
demonstrate,O
that,O
overexpression,O
of,O
p300,O
protects,O
cardiac,O
myocytes,O
from,O
doxorubicin,B
-,I
induced,I
apoptosis,I
and,O
reduces,O
the,O
extent,O
of,O
acute,O
heart,B
failure,I
in,O
adult,O
mice,O
in,O
vivo,O
.,O
Methimazole,B
-,I
induced,I
cholestatic,I
jaundice,I
.,O
Methimazole,B
is,O
a,O
widely,O
used,O
and,O
generally,O
well,O
-,O
tolerated,O
antithyroid,O
agent,O
.,O
A,O
43,O
-,O
year,O
-,O
old,O
woman,O
had,O
severe,B
jaundice,I
and,O
itching,O
1,O
month,O
after,O
receiving,O
methimazole,B
(,O
10,O
mg,O
tid,O
),O
and,O
propranolol,B
(,O
20,O
mg,O
tid,O
),O
for,O
treatment,O
of,O
hyperthyroidism,B
.,O
The,O
patient,O
continued,O
treatment,O
for,O
another,O
4,O
days,O
after,O
the,O
appearance,O
of,O
jaundice,B
until,O
she,O
finished,O
both,O
medications,O
.,O
When,O
seen,O
at,O
the,O
emergency,O
department,O
2,O
weeks,O
later,O
",",O
she,O
still,O
had,O
severe,B
icterus,I
",",O
pruritus,B
",",O
and,O
hyperbilirubinemia,B
",",O
formed,O
mainly,O
of,O
the,O
conjugated,B
fraction,I
.,O
Methimazole,B
-,O
induced,O
cholestasis,B
was,O
diagnosed,O
",",O
and,O
propranolol,O
therapy,O
was,O
resumed,O
.,O
Over,O
the,O
following,O
9,O
days,O
",",O
the,O
symptoms,O
improved,O
and,O
plasma,O
bilirubin,O
levels,O
were,O
normal,O
after,O
12,O
weeks,O
without,O
methimazole,O
.,O
In,O
rare,O
cases,O
within,O
the,O
first,O
few,O
weeks,O
of,O
therapy,O
",",O
this,O
drug,O
can,O
cause,O
severe,O
and,O
reversible,O
cholestatic,B
jaundice,I
.,O
Physicians,O
and,O
patients,O
should,O
be,O
aware,O
of,O
this,O
adverse,O
effect,O
so,O
that,O
",",O
upon,O
occurrence,O
",",O
they,O
can,O
discontinue,O
methimazole,B
therapy,O
and,O
avoid,O
unnecessary,O
invasive,O
procedures,O
.,O
Atrial,O
fibrillation,B
following,O
chemotherapy,O
for,O
stage,O
IIIE,O
diffuse,O
large,O
B,O
-,O
cell,O
gastric,O
lymphoma,B
in,O
a,O
patient,O
with,O
myotonic,B
dystrophy,I
(,O
Steinert,B
',I
s,I
disease,I
),O
.,O
The,O
authors,O
describe,O
the,O
unusual,O
association,O
between,O
diffuse,B
B,I
-,I
cell,I
gastric,I
lymphoma,I
and,O
myotonic,B
dystrophy,I
",",O
the,O
most,O
common,O
form,O
of,O
adult,O
muscular,O
dystrophy,O
",",O
and,O
sudden,O
atrial,B
fibrillation,I
following,O
one,O
cycle,O
of,O
doxorubicin,O
-,O
based,O
chemotherapy,O
in,O
the,O
same,O
patient,O
.,O
Atrial,B
fibrillation,I
or,O
other,O
cardiac,O
arrhythmias,O
are,O
unusual,O
complications,O
in,O
patients,O
treated,O
with,O
chemotherapy,O
.,O
The,O
cardiac,B
toxicity,I
intrinsically,O
associated,O
with,O
the,O
aggressive,O
chemotherapy,O
employed,O
could,O
function,O
as,O
a,O
triggering,O
factor,O
for,O
the,O
arrhythmia,B
in,O
the,O
predisposed,O
myocardium,O
of,O
this,O
patient,O
.,O
Hypersensitivity,B
immune,I
reaction,I
as,O
a,O
mechanism,O
for,O
dilevalol,O
-,O
associated,O
hepatitis,B
.,O
OBJECTIVE,O
:,O
To,O
assess,O
lymphocyte,O
reactivity,O
to,O
dilevalol,O
and,O
to,O
serum,O
containing,O
putative,O
ex,O
vivo,O
dilevalol,O
antigens,O
or,O
metabolites,O
in,O
a,O
case,O
of,O
dilevalol,O
-,O
induced,O
liver,O
injury,O
.,O
PATIENT,O
:,O
A,O
58,O
-,O
year,O
-,O
old,O
woman,O
with,O
a,O
clinical,O
diagnosis,O
of,O
dilevalol,B
-,I
induced,O
liver,B
injury,O
.,O
METHODS,O
:,O
Peripheral,O
blood,O
mononuclear,O
cells,O
collected,O
from,O
the,O
patient,O
were,O
cultured,O
in,O
the,O
presence,O
of,O
a,O
solution,O
of,O
dilevalol,B
and,O
also,O
with,O
sera,O
collected,O
from,O
a,O
volunteer,O
before,O
and,O
after,O
dilevalol,B
intake,O
.,O
A,O
similar,O
protocol,O
was,O
performed,O
with,O
lymphocytes,O
from,O
a,O
healthy,O
subject,O
.,O
RESULTS,O
:,O
No,O
lymphocyte,B
proliferation,O
was,O
observed,O
either,O
in,O
the,O
patient,O
or,O
in,O
the,O
healthy,O
volunteer,O
in,O
the,O
presence,O
of,O
dilevalol,O
solutions,O
.,O
A,O
significant,O
proliferative,O
response,O
to,O
serum,O
collected,O
after,O
dilevalol,O
intake,O
was,O
observed,O
in,O
the,O
case,O
of,O
the,O
patient,O
compared,O
with,O
the,O
proliferative,O
response,O
to,O
the,O
serum,O
collected,O
before,O
the,O
drug,O
intake,O
.,O
No,O
reactivity,O
was,O
found,O
when,O
lymphocytes,O
from,O
the,O
healthy,O
subject,O
were,O
tested,O
under,O
similar,O
conditions,O
.,O
CONCLUSIONS,O
:,O
The,O
methodology,O
used,O
allowed,O
the,O
detection,O
of,O
lymphocyte,B
sensitization,O
to,O
sera,O
containing,O
ex,O
vivo,O
-,O
prepared,O
dilevalol,B
antigens,O
",",O
suggesting,O
the,O
involvement,O
of,O
an,O
immunologic,O
mechanism,O
in,O
dilevalol,O
-,O
induced,O
liver,B
injury,O
.,O
Increased,O
expression,O
and,O
apical,O
targeting,O
of,O
renal,B
ENaC,I
subunits,I
in,O
puromycin,B
aminonucleoside,I
-,I
induced,I
nephrotic,I
syndrome,I
in,O
rats,O
.,O
Nephrotic,B
syndrome,I
is,O
often,O
accompanied,O
by,O
sodium,B
retention,I
and,O
generalized,O
edema,O
.,O
However,O
",",O
the,O
molecular,O
basis,O
for,O
the,O
decreased,O
renal,B
sodium,I
excretion,I
remains,O
undefined,O
.,O
We,O
hypothesized,O
that,O
epithelial,O
Na,B
channel,I
(,O
ENaC,B
),O
subunit,O
dysregulation,O
may,O
be,O
responsible,O
for,O
the,O
increased,O
sodium,B
retention,O
.,O
An,O
experimental,O
group,O
of,O
rats,O
was,O
treated,O
with,O
puromycin,B
aminonucleoside,I
(,O
PAN,B
;,O
180,O
mg,O
/,O
kg,O
iv,O
),O
",",O
whereas,O
the,O
control,O
group,O
received,O
only,O
vehicle,O
.,O
After,O
7,O
days,O
",",O
PAN,B
treatment,O
induced,O
significant,O
proteinuria,B
",",O
hypoalbuminemia,B
",",O
decreased,O
urinary,O
sodium,B
excretion,O
",",O
and,O
extensive,O
ascites,B
.,O
The,O
protein,O
abundance,O
of,O
alpha,B
-,I
ENaC,I
and,O
beta,B
-,I
ENaC,I
was,O
increased,O
in,O
the,O
inner,O
stripe,O
of,O
the,O
outer,O
medulla,B
(,O
ISOM,B
),O
and,O
in,O
the,O
inner,O
medulla,B
(,O
IM,B
),O
but,O
was,O
not,O
altered,O
in,O
the,O
cortex,O
.,O
gamma,B
-,I
ENaC,I
abundance,O
was,O
increased,O
in,O
the,O
cortex,O
",",O
ISOM,B
",",O
and,O
IM,B
.,O
Immunoperoxidase,O
brightfield,O
-,O
and,O
laser,O
-,O
scanning,O
confocal,O
fluorescence,O
microscopy,O
demonstrated,O
increased,O
targeting,O
of,O
alpha,B
-,I
ENaC,I
",",O
beta,B
-,I
ENaC,I
",",O
and,O
gamma,B
-,I
ENaC,I
subunits,O
to,O
the,O
apical,O
plasma,O
membrane,O
in,O
the,O
distal,O
convoluted,O
tubule,O
(,O
DCT2,B
),O
",",O
connecting,O
tubule,O
",",O
and,O
cortical,O
and,O
medullary,O
collecting,O
duct,O
segments,O
.,O
Immunoelectron,O
microscopy,O
further,O
revealed,O
an,O
increased,O
labeling,O
of,O
alpha,B
-,I
ENaC,I
in,O
the,O
apical,O
plasma,O
membrane,O
of,O
cortical,O
collecting,O
duct,O
principal,O
cells,O
of,O
PAN,O
-,O
treated,O
rats,O
",",O
indicating,O
enhanced,O
apical,O
targeting,O
of,O
alpha,B
-,I
ENaC,I
subunits,O
.,O
In,O
contrast,O
",",O
the,O
protein,O
abundances,O
of,O
Na,B
(,O
+,O
),O
/,O
H,B
(,I
+,I
),I
exchanger,O
type,O
3,O
(,O
NHE3,O
),O
",",O
Na,B
(,O
+,O
),O
-,O
K,O
(,O
+,O
),O
-,O
2Cl,O
(,O
-,O
),O
cotransporter,O
(,O
BSC,O
-,O
1,O
),O
",",O
and,O
thiazide,O
-,O
sensitive,O
Na,B
(,O
+,O
),O
-,O
Cl,O
(,O
-,O
),O
cotransporter,O
(,O
TSC,O
),O
were,O
decreased,O
.,O
Moreover,O
",",O
the,O
abundance,O
of,O
the,O
alpha,O
(,O
1,O
),O
-,O
subunit,O
of,O
the,O
Na,O
-,O
K,O
-,O
ATPase,O
was,O
decreased,O
in,O
the,O
cortex,B
and,O
ISOM,B
",",O
but,O
it,O
remained,O
unchanged,O
in,O
the,O
IM,B
.,O
In,O
conclusion,O
",",O
the,O
increased,O
or,O
sustained,O
expression,O
of,O
ENaC,O
subunits,O
combined,O
with,O
increased,O
apical,O
targeting,O
in,O
the,O
DCT2,O
",",O
connecting,O
tubule,O
",",O
and,O
collecting,O
duct,O
are,O
likely,O
to,O
play,O
a,O
role,O
in,O
the,O
sodium,O
retention,O
associated,O
with,O
PAN,B
-,I
induced,I
nephrotic,I
syndrome,I
.,O
The,O
decreased,O
abundance,O
of,O
NHE3,B
",",O
BSC,B
-,I
1,I
",",O
TSC,B
",",O
and,O
Na,B
-,I
K,I
-,I
ATPase,I
may,O
play,O
a,O
compensatory,O
role,O
to,O
promote,O
sodium,O
excretion,O
.,O
Pallidal,B
stimulation,O
:,O
an,O
alternative,O
to,O
pallidotomy,O
?,O
A,O
resurgence,O
of,O
interest,O
in,O
the,O
surgical,O
treatment,O
of,O
Parkinson,B
',I
s,I
disease,I
(,I
PD,I
),I
came,O
with,O
the,O
rediscovery,O
of,O
posteroventral,O
pallidotomy,O
by,O
Laitinen,O
in,O
1985,O
.,O
Laitinen,O
',O
s,O
procedure,O
improved,O
most,O
symptoms,O
in,O
drug,O
-,O
resistant,O
PD,B
",",O
which,O
engendered,O
wide,O
interest,O
in,O
the,O
neurosurgical,O
community,O
.,O
Another,O
lesioning,O
procedure,O
",",O
ventrolateral,O
thalamotomy,O
",",O
has,O
become,O
a,O
powerful,O
alternative,O
to,O
stimulate,O
the,O
nucleus,O
